alpha_code_3,region,industry,date,percent_of_baseline,version
,North America,Consumer Services,2020-03-07,105,1.1
,North America,Transportation (non-freight),2020-03-07,103,1.1
,North America,Finance,2020-03-07,101,1.1
,North America,Education,2020-03-07,103,1.1
,North America,Business Services,2020-03-07,101,1.1
,North America,Real Estate,2020-03-07,104,1.1
,North America,Insurance,2020-03-07,112.00000000000001,1.1
,North America,Manufacturing,2020-03-07,103,1.1
,North America,Healthcare Services & Hospitals,2020-03-07,102,1.1
,North America,Construction,2020-03-07,104,1.1
,North America,Energy & Utilities,2020-03-07,101,1.1
,North America,Retail,2020-03-07,105,1.1
,North America,"Waste Treatment, Environmental Services & Recycling",2020-03-07,104,1.1
,North America,Telecommunications,2020-03-07,100,1.1
,North America,Freight & Logistics Services,2020-03-07,103,1.1
,North America,Agriculture,2020-03-07,104,1.1
CAN,,Transportation (non-freight),2020-04-08,74,1.1
CAN,,"Waste Treatment, Environmental Services & Recycling",2020-04-08,95,1.1
CAN,,Minerals & Mining,2020-04-08,76,1.1
CAN,,Real Estate,2020-04-08,93,1.1
CAN,,Education,2020-04-08,41,1.1
CAN,,Business Services,2020-04-08,82,1.1
CAN,,Consumer Services,2020-04-08,56.000000000000007,1.1
CAN,,Hospitality,2020-04-08,80,1.1
CAN,,Government,2020-04-08,66,1.1
CAN,,Construction,2020-04-08,74,1.1
CAN,,Agriculture,2020-04-08,102,1.1
CAN,,Retail,2020-04-08,74,1.1
CAN,,Manufacturing,2020-04-08,68,1.1
CAN,,Organizations,2020-04-08,63,1.1
CAN,,Energy & Utilities,2020-04-08,82,1.1
CAN,,Telecommunications,2020-04-08,73,1.1
USA,,Telecommunications,2020-04-08,94,1.1
USA,,Transportation (non-freight),2020-04-08,43,1.1
USA,,Insurance,2020-04-08,41,1.1
USA,,Energy & Utilities,2020-04-08,92,1.1
USA,,Real Estate,2020-04-08,80,1.1
USA,,Manufacturing,2020-04-08,84,1.1
USA,,Retail,2020-04-08,76,1.1
USA,,Agriculture,2020-04-08,94,1.1
USA,,"Waste Treatment, Environmental Services & Recycling",2020-04-08,95,1.1
USA,,Education,2020-04-08,32,1.1
USA,,Media & Internet,2020-04-08,59,1.1
USA,,Holding Companies & Conglomerates,2020-04-08,64,1.1
USA,,Hospitality,2020-04-08,64,1.1
USA,,Government,2020-04-08,76,1.1
USA,,Consumer Services,2020-04-08,71,1.1
USA,,Healthcare Services & Hospitals,2020-04-08,72,1.1
USA,,Finance,2020-04-08,98,1.1
USA,,Freight & Logistics Services,2020-04-08,85,1.1
USA,,Construction,2020-04-08,81,1.1
USA,,Minerals & Mining,2020-04-08,78,1.1
USA,,Business Services,2020-04-08,81,1.1
,Europe,Manufacturing,2020-04-08,37,1.1
,Europe,Business Services,2020-04-08,56.000000000000007,1.1
,Australia,Business Services,2020-04-08,102,1.1
,Australia,Construction,2020-04-08,94,1.1
,Australia,Minerals & Mining,2020-04-08,87,1.1
,Australia,Software,2020-04-08,80,1.1
,Australia,Manufacturing,2020-04-08,87,1.1
,North America,Education,2020-04-08,34,1.1
,North America,"Waste Treatment, Environmental Services & Recycling",2020-04-08,95,1.1
,North America,Telecommunications,2020-04-08,89,1.1
,North America,Transportation (non-freight),2020-04-08,48,1.1
,North America,Healthcare Services & Hospitals,2020-04-08,72,1.1
,North America,Energy & Utilities,2020-04-08,91,1.1
,North America,Freight & Logistics Services,2020-04-08,88,1.1
,North America,Consumer Services,2020-04-08,70,1.1
,North America,Hospitality,2020-04-08,61,1.1
,North America,Insurance,2020-04-08,46,1.1
,North America,Agriculture,2020-04-08,96,1.1
,North America,Government,2020-04-08,73,1.1
,North America,Construction,2020-04-08,80,1.1
,North America,Manufacturing,2020-04-08,86,1.1
,North America,Retail,2020-04-08,76,1.1
,North America,Real Estate,2020-04-08,83,1.1
,North America,Finance,2020-04-08,91,1.1
,North America,Business Services,2020-04-08,81,1.1
,North America,Minerals & Mining,2020-04-08,78,1.1
,North America,Media & Internet,2020-04-08,72,1.1
,South America,Transportation (non-freight),2020-04-08,19,1.1
CAN,,Organizations,2020-03-08,100,1.1
CAN,,Freight & Logistics Services,2020-03-08,97,1.1
CAN,,Minerals & Mining,2020-03-08,100,1.1
CAN,,Transportation (non-freight),2020-03-08,101,1.1
CAN,,Real Estate,2020-03-08,96,1.1
CAN,,Healthcare Services & Hospitals,2020-03-08,101,1.1
CAN,,Energy & Utilities,2020-03-08,100,1.1
CAN,,Business Services,2020-03-08,100,1.1
CAN,,Construction,2020-03-08,109.00000000000001,1.1
CAN,,Government,2020-03-08,96,1.1
CAN,,Consumer Services,2020-03-08,97,1.1
CAN,,Manufacturing,2020-03-08,108,1.1
CAN,,Education,2020-03-08,97,1.1
CAN,,"Waste Treatment, Environmental Services & Recycling",2020-03-08,99,1.1
CAN,,Retail,2020-03-08,99,1.1
CAN,,Hospitality,2020-03-08,107,1.1
USA,,Consumer Services,2020-03-08,102,1.1
USA,,Telecommunications,2020-03-08,101,1.1
USA,,Minerals & Mining,2020-03-08,88,1.1
USA,,Healthcare Services & Hospitals,2020-03-08,100,1.1
USA,,Manufacturing,2020-03-08,102,1.1
USA,,Real Estate,2020-03-08,101,1.1
USA,,Media & Internet,2020-03-08,110.00000000000001,1.1
USA,,Hospitality,2020-03-08,111.00000000000001,1.1
USA,,Retail,2020-03-08,104,1.1
USA,,Business Services,2020-03-08,101,1.1
USA,,Freight & Logistics Services,2020-03-08,100,1.1
USA,,Education,2020-03-08,100,1.1
USA,,Transportation (non-freight),2020-03-08,101,1.1
USA,,Energy & Utilities,2020-03-08,99,1.1
USA,,Agriculture,2020-03-08,118,1.1
USA,,Government,2020-03-08,102,1.1
USA,,"Waste Treatment, Environmental Services & Recycling",2020-03-08,104,1.1
,Europe,Freight & Logistics Services,2020-03-08,93,1.1
,Europe,Energy & Utilities,2020-03-08,103,1.1
,Europe,Manufacturing,2020-03-08,114.99999999999999,1.1
,Australia,Real Estate,2020-03-08,101,1.1
,Australia,Manufacturing,2020-03-08,96,1.1
,Australia,Software,2020-03-08,112.00000000000001,1.1
,Australia,Minerals & Mining,2020-03-08,88,1.1
,Australia,Construction,2020-03-08,104,1.1
,Australia,Business Services,2020-03-08,115.99999999999999,1.1
,North America,Telecommunications,2020-03-08,106,1.1
,North America,Hospitality,2020-03-08,110.00000000000001,1.1
,North America,Healthcare Services & Hospitals,2020-03-08,100,1.1
,North America,Consumer Services,2020-03-08,101,1.1
,North America,Manufacturing,2020-03-08,103,1.1
,North America,Government,2020-03-08,101,1.1
,North America,Business Services,2020-03-08,101,1.1
,North America,Agriculture,2020-03-08,104,1.1
,North America,Energy & Utilities,2020-03-08,99,1.1
,North America,Minerals & Mining,2020-03-08,92,1.1
,North America,"Waste Treatment, Environmental Services & Recycling",2020-03-08,102,1.1
,North America,Real Estate,2020-03-08,100,1.1
,North America,Holding Companies & Conglomerates,2020-03-08,109.00000000000001,1.1
,North America,Retail,2020-03-08,103,1.1
,North America,Freight & Logistics Services,2020-03-08,99,1.1
,North America,Construction,2020-03-08,103,1.1
,North America,Transportation (non-freight),2020-03-08,102,1.1
,North America,Education,2020-03-08,99,1.1
,North America,Construction,2020-02-24,100,1.1
USA,,Retail,2020-02-24,100,1.1
,North America,Agriculture,2020-02-24,104,1.1
,North America,Insurance,2020-02-24,104,1.1
,North America,"Waste Treatment, Environmental Services & Recycling",2020-02-24,104,1.1
,Australia,Manufacturing,2020-02-24,104,1.1
,North America,Energy & Utilities,2020-02-24,104,1.1
,North America,Finance,2020-02-24,108,1.1
,North America,Real Estate,2020-02-24,108,1.1
,North America,Transportation (non-freight),2020-02-24,108,1.1
,North America,Business Services,2020-02-24,108,1.1
,Europe,Business Services,2020-02-24,108,1.1
CAN,,Consumer Services,2020-02-24,108,1.1
CAN,,Transportation (non-freight),2020-02-24,108,1.1
CAN,,Hospitality,2020-02-24,108,1.1
USA,,Government,2020-02-24,108,1.1
USA,,Transportation (non-freight),2020-02-24,108,1.1
,South America,Construction,2020-02-24,85,1.1
,Australia,Energy & Utilities,2020-02-24,89,1.1
,North America,Retail,2020-02-24,101,1.1
,North America,Holding Companies & Conglomerates,2020-02-24,101,1.1
USA,,Consumer Services,2020-02-24,101,1.1
USA,,"Waste Treatment, Environmental Services & Recycling",2020-02-24,101,1.1
USA,,Healthcare Services & Hospitals,2020-02-24,101,1.1
USA,,Minerals & Mining,2020-02-24,101,1.1
CAN,,Organizations,2020-02-24,117,1.1
,Europe,Software,2020-02-24,82,1.1
,Europe,Freight & Logistics Services,2020-02-24,94,1.1
,North America,Healthcare Services & Hospitals,2020-02-24,102,1.1
,North America,Consumer Services,2020-02-24,102,1.1
USA,,Manufacturing,2020-02-24,102,1.1
,Australia,Software,2020-02-24,106,1.1
,North America,Freight & Logistics Services,2020-02-24,106,1.1
,Australia,Minerals & Mining,2020-02-24,106,1.1
CAN,,Minerals & Mining,2020-02-24,106,1.1
CAN,,Telecommunications,2020-02-24,106,1.1
USA,,Finance,2020-02-24,106,1.1
USA,,Real Estate,2020-02-24,106,1.1
,Europe,Manufacturing,2020-02-24,95,1.1
,Europe,Organizations,2020-02-24,95,1.1
,Australia,Construction,2020-02-24,99,1.1
USA,,Construction,2020-02-24,99,1.1
USA,,Holding Companies & Conglomerates,2020-02-24,99,1.1
,North America,Manufacturing,2020-02-24,103,1.1
,North America,Telecommunications,2020-02-24,103,1.1
,Europe,Retail,2020-02-24,103,1.1
,Australia,Business Services,2020-02-24,103,1.1
,North America,Minerals & Mining,2020-02-24,103,1.1
USA,,Insurance,2020-02-24,103,1.1
USA,,Energy & Utilities,2020-02-24,103,1.1
USA,,Freight & Logistics Services,2020-02-24,103,1.1
USA,,Telecommunications,2020-02-24,103,1.1
USA,,Agriculture,2020-02-24,103,1.1
,North America,Hospitality,2020-02-24,107,1.1
CAN,,Agriculture,2020-02-24,107,1.1
USA,,Media & Internet,2020-02-24,107,1.1
USA,,Business Services,2020-02-24,107,1.1
USA,,Hospitality,2020-02-24,107,1.1
CAN,,Retail,2020-02-24,112.00000000000001,1.1
CAN,,Construction,2020-02-24,112.00000000000001,1.1
CAN,,Energy & Utilities,2020-02-24,109.00000000000001,1.1
USA,,Education,2020-02-24,109.00000000000001,1.1
,North America,Education,2020-02-24,110.00000000000001,1.1
,North America,Government,2020-02-24,110.00000000000001,1.1
,North America,Media & Internet,2020-02-24,111.00000000000001,1.1
CAN,,"Waste Treatment, Environmental Services & Recycling",2020-02-24,111.00000000000001,1.1
CAN,,Manufacturing,2020-02-24,111.00000000000001,1.1
CAN,,Finance,2020-02-24,113.99999999999999,1.1
CAN,,Education,2020-02-24,115.99999999999999,1.1
CAN,,Business Services,2020-02-24,115.99999999999999,1.1
CAN,,Real Estate,2020-02-24,115.99999999999999,1.1
CAN,,Government,2020-02-24,115.99999999999999,1.1
CAN,,Consumer Services,2020-06-25,70,1.1
CAN,,Telecommunications,2020-06-25,92,1.1
CAN,,Energy & Utilities,2020-06-25,98,1.1
CAN,,Retail,2020-06-25,100,1.1
CAN,,"Waste Treatment, Environmental Services & Recycling",2020-06-25,110.00000000000001,1.1
CAN,,Finance,2020-06-25,86,1.1
CAN,,Government,2020-06-25,112.00000000000001,1.1
CAN,,Agriculture,2020-06-25,119,1.1
CAN,,Construction,2020-06-25,139,1.1
CAN,,Hospitality,2020-06-25,123,1.1
CAN,,Manufacturing,2020-06-25,108,1.1
CAN,,Minerals & Mining,2020-06-25,88,1.1
CAN,,Transportation (non-freight),2020-06-25,85,1.1
CAN,,Organizations,2020-06-25,113.99999999999999,1.1
CAN,,Education,2020-06-25,85,1.1
CAN,,Real Estate,2020-06-25,112.99999999999999,1.1
CAN,,Business Services,2020-06-25,105,1.1
USA,,Finance,2020-06-25,101,1.1
USA,,"Waste Treatment, Environmental Services & Recycling",2020-06-25,102,1.1
USA,,Telecommunications,2020-06-25,104,1.1
USA,,Holding Companies & Conglomerates,2020-06-25,94,1.1
USA,,Government,2020-06-25,95,1.1
USA,,Insurance,2020-06-25,63,1.1
USA,,Agriculture,2020-06-25,108,1.1
USA,,Hospitality,2020-06-25,89,1.1
USA,,Retail,2020-06-25,97,1.1
USA,,Consumer Services,2020-06-25,87,1.1
USA,,Construction,2020-06-25,101,1.1
USA,,Business Services,2020-06-25,93,1.1
USA,,Freight & Logistics Services,2020-06-25,99,1.1
USA,,Healthcare Services & Hospitals,2020-06-25,83,1.1
USA,,Media & Internet,2020-06-25,63,1.1
USA,,Transportation (non-freight),2020-06-25,50,1.1
USA,,Energy & Utilities,2020-06-25,90,1.1
USA,,Manufacturing,2020-06-25,98,1.1
USA,,Education,2020-06-25,59,1.1
USA,,Minerals & Mining,2020-06-25,94,1.1
USA,,Real Estate,2020-06-25,98,1.1
,Europe,Software,2020-06-25,80,1.1
,Europe,Manufacturing,2020-06-25,90,1.1
,Europe,Transportation (non-freight),2020-06-25,59,1.1
,Europe,Retail,2020-06-25,101,1.1
,Europe,Organizations,2020-06-25,76,1.1
,Europe,Business Services,2020-06-25,145,1.1
,Australia,Software,2020-06-25,113.99999999999999,1.1
,Australia,Construction,2020-06-25,102,1.1
,Australia,Manufacturing,2020-06-25,81,1.1
,Australia,Minerals & Mining,2020-06-25,83,1.1
,Australia,Business Services,2020-06-25,137,1.1
,North America,Government,2020-06-25,99,1.1
,North America,Manufacturing,2020-06-25,100,1.1
,North America,Healthcare Services & Hospitals,2020-06-25,83,1.1
,North America,Media & Internet,2020-06-25,83,1.1
,North America,Insurance,2020-06-25,66,1.1
,North America,Agriculture,2020-06-25,109.00000000000001,1.1
,North America,Hospitality,2020-06-25,88,1.1
,North America,Transportation (non-freight),2020-06-25,55.000000000000007,1.1
,North America,Retail,2020-06-25,97,1.1
,North America,Telecommunications,2020-06-25,101,1.1
,North America,Holding Companies & Conglomerates,2020-06-25,93,1.1
,North America,Construction,2020-06-25,105,1.1
,North America,Business Services,2020-06-25,94,1.1
,North America,Energy & Utilities,2020-06-25,92,1.1
,North America,Finance,2020-06-25,97,1.1
,North America,Consumer Services,2020-06-25,86,1.1
,North America,Minerals & Mining,2020-06-25,91,1.1
,North America,Education,2020-06-25,64,1.1
,North America,Real Estate,2020-06-25,101,1.1
,North America,"Waste Treatment, Environmental Services & Recycling",2020-06-25,104,1.1
,North America,Freight & Logistics Services,2020-06-25,102,1.1
,Europe,Energy & Utilities,2020-06-12,64,1.1
,Europe,Transportation (non-freight),2020-06-12,52,1.1
,Europe,Business Services,2020-06-12,143,1.1
,Europe,Organizations,2020-06-12,97,1.1
,Europe,Manufacturing,2020-06-12,87,1.1
,Europe,Freight & Logistics Services,2020-06-12,172,1.1
,Europe,Software,2020-06-12,105,1.1
,Australia,Business Services,2020-06-12,120,1.1
,Australia,Real Estate,2020-06-12,99,1.1
,Australia,Construction,2020-06-12,96,1.1
,Australia,Manufacturing,2020-06-12,81,1.1
,Australia,Minerals & Mining,2020-06-12,79,1.1
,North America,Transportation (non-freight),2020-06-12,52,1.1
,North America,"Waste Treatment, Environmental Services & Recycling",2020-06-12,98,1.1
,North America,Energy & Utilities,2020-06-12,87,1.1
,North America,Hospitality,2020-06-12,83,1.1
,North America,Education,2020-06-12,55.000000000000007,1.1
,North America,Minerals & Mining,2020-06-12,90,1.1
,North America,Finance,2020-06-12,97,1.1
,North America,Telecommunications,2020-06-12,96,1.1
,North America,Manufacturing,2020-06-12,97,1.1
,North America,Agriculture,2020-06-12,101,1.1
,North America,Retail,2020-06-12,95,1.1
,North America,Insurance,2020-06-12,68,1.1
,North America,Healthcare Services & Hospitals,2020-06-12,85,1.1
,North America,Consumer Services,2020-06-12,84,1.1
,North America,Construction,2020-06-12,98,1.1
,North America,Freight & Logistics Services,2020-06-12,100,1.1
,North America,Government,2020-06-12,94,1.1
,North America,Business Services,2020-06-12,92,1.1
,North America,Media & Internet,2020-06-12,79,1.1
,North America,Real Estate,2020-06-12,97,1.1
,South America,Transportation (non-freight),2020-06-12,20,1.1
CAN,,Manufacturing,2020-06-12,102,1.1
CAN,,Government,2020-06-12,101,1.1
CAN,,"Waste Treatment, Environmental Services & Recycling",2020-06-12,105,1.1
CAN,,Telecommunications,2020-06-12,86,1.1
CAN,,Minerals & Mining,2020-06-12,93,1.1
CAN,,Construction,2020-06-12,133,1.1
CAN,,Education,2020-06-12,77,1.1
CAN,,Energy & Utilities,2020-06-12,96,1.1
CAN,,Retail,2020-06-12,97,1.1
CAN,,Business Services,2020-06-12,98,1.1
CAN,,Agriculture,2020-06-12,112.99999999999999,1.1
CAN,,Hospitality,2020-06-12,115.99999999999999,1.1
CAN,,Organizations,2020-06-12,109.00000000000001,1.1
CAN,,Consumer Services,2020-06-12,60,1.1
CAN,,Finance,2020-06-12,84,1.1
CAN,,Transportation (non-freight),2020-06-12,78,1.1
CAN,,Real Estate,2020-06-12,109.00000000000001,1.1
USA,,Freight & Logistics Services,2020-06-12,96,1.1
USA,,Education,2020-06-12,49,1.1
USA,,Energy & Utilities,2020-06-12,85,1.1
USA,,Finance,2020-06-12,102,1.1
USA,,Media & Internet,2020-06-12,57.999999999999993,1.1
USA,,Agriculture,2020-06-12,100,1.1
USA,,"Waste Treatment, Environmental Services & Recycling",2020-06-12,95,1.1
USA,,Business Services,2020-06-12,91,1.1
USA,,Transportation (non-freight),2020-06-12,48,1.1
USA,,Hospitality,2020-06-12,86,1.1
USA,,Real Estate,2020-06-12,94,1.1
USA,,Insurance,2020-06-12,66,1.1
USA,,Holding Companies & Conglomerates,2020-06-12,87,1.1
USA,,Consumer Services,2020-06-12,86,1.1
USA,,Government,2020-06-12,92,1.1
USA,,Retail,2020-06-12,95,1.1
USA,,Telecommunications,2020-06-12,99,1.1
USA,,Manufacturing,2020-06-12,95,1.1
USA,,Minerals & Mining,2020-06-12,90,1.1
USA,,Healthcare Services & Hospitals,2020-06-12,86,1.1
USA,,Construction,2020-06-12,94,1.1
CAN,,Hospitality,2020-03-30,78,1.1
CAN,,Agriculture,2020-03-30,93,1.1
CAN,,Retail,2020-03-30,82,1.1
CAN,,Business Services,2020-03-30,85,1.1
CAN,,Organizations,2020-03-30,67,1.1
CAN,,Manufacturing,2020-03-30,76,1.1
CAN,,Transportation (non-freight),2020-03-30,81,1.1
CAN,,Finance,2020-03-30,76,1.1
CAN,,Government,2020-03-30,70,1.1
CAN,,Education,2020-03-30,47,1.1
CAN,,Telecommunications,2020-03-30,84,1.1
CAN,,Construction,2020-03-30,79,1.1
CAN,,Real Estate,2020-03-30,103,1.1
CAN,,Minerals & Mining,2020-03-30,78,1.1
CAN,,Consumer Services,2020-03-30,56.000000000000007,1.1
CAN,,"Waste Treatment, Environmental Services & Recycling",2020-03-30,96,1.1
CAN,,Energy & Utilities,2020-03-30,85,1.1
USA,,Transportation (non-freight),2020-03-30,49,1.1
USA,,Consumer Services,2020-03-30,75,1.1
USA,,"Waste Treatment, Environmental Services & Recycling",2020-03-30,96,1.1
USA,,Minerals & Mining,2020-03-30,80,1.1
USA,,Healthcare Services & Hospitals,2020-03-30,76,1.1
USA,,Business Services,2020-03-30,85,1.1
USA,,Telecommunications,2020-03-30,94,1.1
USA,,Insurance,2020-03-30,44,1.1
USA,,Agriculture,2020-03-30,98,1.1
USA,,Hospitality,2020-03-30,72,1.1
USA,,Education,2020-03-30,37,1.1
USA,,Government,2020-03-30,85,1.1
USA,,Construction,2020-03-30,87,1.1
USA,,Freight & Logistics Services,2020-03-30,91,1.1
USA,,Energy & Utilities,2020-03-30,93,1.1
USA,,Media & Internet,2020-03-30,65,1.1
USA,,Manufacturing,2020-03-30,89,1.1
USA,,Finance,2020-03-30,96,1.1
USA,,Retail,2020-03-30,80,1.1
USA,,Real Estate,2020-03-30,87,1.1
USA,,Holding Companies & Conglomerates,2020-03-30,68,1.1
,Europe,Manufacturing,2020-03-30,43,1.1
,Europe,Business Services,2020-03-30,55.000000000000007,1.1
,Australia,Construction,2020-03-30,101,1.1
,Australia,Software,2020-03-30,56.999999999999993,1.1
,Australia,Minerals & Mining,2020-03-30,91,1.1
,Australia,Manufacturing,2020-03-30,93,1.1
,Australia,Business Services,2020-03-30,110.00000000000001,1.1
,North America,Government,2020-03-30,81,1.1
,North America,Real Estate,2020-03-30,90,1.1
,North America,Education,2020-03-30,39,1.1
,North America,Retail,2020-03-30,80,1.1
,North America,Hospitality,2020-03-30,67,1.1
,North America,Energy & Utilities,2020-03-30,91,1.1
,North America,Telecommunications,2020-03-30,92,1.1
,North America,Transportation (non-freight),2020-03-30,53,1.1
,North America,Finance,2020-03-30,92,1.1
,North America,Media & Internet,2020-03-30,82,1.1
,North America,Construction,2020-03-30,86,1.1
,North America,Healthcare Services & Hospitals,2020-03-30,77,1.1
,North America,Freight & Logistics Services,2020-03-30,95,1.1
,North America,"Waste Treatment, Environmental Services & Recycling",2020-03-30,96,1.1
,North America,Minerals & Mining,2020-03-30,81,1.1
,North America,Insurance,2020-03-30,48,1.1
,North America,Agriculture,2020-03-30,97,1.1
,North America,Consumer Services,2020-03-30,74,1.1
,North America,Manufacturing,2020-03-30,94,1.1
,North America,Business Services,2020-03-30,86,1.1
CAN,,Finance,2020-04-13,64,1.1
CAN,,Energy & Utilities,2020-04-13,63,1.1
CAN,,Consumer Services,2020-04-13,48,1.1
CAN,,Transportation (non-freight),2020-04-13,57.999999999999993,1.1
CAN,,Agriculture,2020-04-13,85,1.1
CAN,,Telecommunications,2020-04-13,51,1.1
CAN,,"Waste Treatment, Environmental Services & Recycling",2020-04-13,85,1.1
CAN,,Minerals & Mining,2020-04-13,67,1.1
CAN,,Government,2020-04-13,30,1.1
CAN,,Manufacturing,2020-04-13,57.999999999999993,1.1
CAN,,Real Estate,2020-04-13,77,1.1
CAN,,Education,2020-04-13,19,1.1
CAN,,Construction,2020-04-13,61,1.1
CAN,,Business Services,2020-04-13,78,1.1
CAN,,Organizations,2020-04-13,26,1.1
CAN,,Retail,2020-04-13,64,1.1
CAN,,Hospitality,2020-04-13,38,1.1
USA,,Finance,2020-04-13,97,1.1
USA,,Business Services,2020-04-13,82,1.1
USA,,"Waste Treatment, Environmental Services & Recycling",2020-04-13,92,1.1
USA,,Real Estate,2020-04-13,83,1.1
USA,,Energy & Utilities,2020-04-13,90,1.1
USA,,Consumer Services,2020-04-13,68,1.1
USA,,Holding Companies & Conglomerates,2020-04-13,64,1.1
USA,,Insurance,2020-04-13,39,1.1
USA,,Retail,2020-04-13,73,1.1
USA,,Telecommunications,2020-04-13,91,1.1
USA,,Construction,2020-04-13,75,1.1
USA,,Transportation (non-freight),2020-04-13,43,1.1
USA,,Agriculture,2020-04-13,96,1.1
USA,,Government,2020-04-13,79,1.1
USA,,Minerals & Mining,2020-04-13,78,1.1
USA,,Freight & Logistics Services,2020-04-13,84,1.1
USA,,Healthcare Services & Hospitals,2020-04-13,73,1.1
USA,,Education,2020-04-13,33,1.1
USA,,Manufacturing,2020-04-13,80,1.1
USA,,Hospitality,2020-04-13,68,1.1
,Europe,Business Services,2020-04-13,40,1.1
,Europe,Energy & Utilities,2020-04-13,11,1.1
,Europe,Freight & Logistics Services,2020-04-13,2,1.1
,Europe,Consumer Services,2020-04-13,32,1.1
,Europe,Manufacturing,2020-04-13,14.000000000000002,1.1
,Australia,Business Services,2020-04-13,28.999999999999996,1.1
,Australia,Manufacturing,2020-04-13,24,1.1
,Australia,Minerals & Mining,2020-04-13,54,1.1
,Australia,Construction,2020-04-13,42,1.1
,Australia,Real Estate,2020-04-13,41,1.1
,North America,Manufacturing,2020-04-13,84,1.1
,North America,Media & Internet,2020-04-13,71,1.1
,North America,Education,2020-04-13,31,1.1
,North America,Consumer Services,2020-04-13,67,1.1
,North America,Insurance,2020-04-13,44,1.1
,North America,Retail,2020-04-13,72,1.1
,North America,Transportation (non-freight),2020-04-13,45,1.1
,North America,Healthcare Services & Hospitals,2020-04-13,73,1.1
,North America,Construction,2020-04-13,74,1.1
,North America,Business Services,2020-04-13,82,1.1
,North America,Agriculture,2020-04-13,94,1.1
,North America,Minerals & Mining,2020-04-13,75,1.1
,North America,Government,2020-04-13,66,1.1
,North America,Energy & Utilities,2020-04-13,86,1.1
,North America,Telecommunications,2020-04-13,82,1.1
,North America,"Waste Treatment, Environmental Services & Recycling",2020-04-13,90,1.1
,North America,Hospitality,2020-04-13,59,1.1
,North America,Freight & Logistics Services,2020-04-13,88,1.1
,North America,Finance,2020-04-13,90,1.1
,North America,Real Estate,2020-04-13,82,1.1
,South America,Transportation (non-freight),2020-04-13,14.000000000000002,1.1
CAN,,Consumer Services,2020-09-02,75,1.1
CAN,,Real Estate,2020-09-02,104,1.1
CAN,,Organizations,2020-09-02,109.00000000000001,1.1
CAN,,Hospitality,2020-09-02,130,1.1
CAN,,Agriculture,2020-09-02,112.00000000000001,1.1
CAN,,Construction,2020-09-02,143,1.1
CAN,,Government,2020-09-02,108,1.1
CAN,,Finance,2020-09-02,94,1.1
CAN,,Business Services,2020-09-02,106,1.1
CAN,,Education,2020-09-02,109.00000000000001,1.1
CAN,,Manufacturing,2020-09-02,104,1.1
CAN,,Transportation (non-freight),2020-09-02,87,1.1
CAN,,Retail,2020-09-02,107,1.1
CAN,,"Waste Treatment, Environmental Services & Recycling",2020-09-02,110.00000000000001,1.1
CAN,,Energy & Utilities,2020-09-02,93,1.1
CAN,,Telecommunications,2020-09-02,96,1.1
CAN,,Minerals & Mining,2020-09-02,97,1.1
USA,,Government,2020-09-02,100,1.1
USA,,Finance,2020-09-02,106,1.1
USA,,"Waste Treatment, Environmental Services & Recycling",2020-09-02,104,1.1
USA,,Telecommunications,2020-09-02,109.00000000000001,1.1
USA,,Agriculture,2020-09-02,112.00000000000001,1.1
USA,,Consumer Services,2020-09-02,88,1.1
USA,,Education,2020-09-02,82,1.1
USA,,Energy & Utilities,2020-09-02,96,1.1
USA,,Construction,2020-09-02,102,1.1
USA,,Insurance,2020-09-02,70,1.1
USA,,Retail,2020-09-02,97,1.1
USA,,Manufacturing,2020-09-02,101,1.1
USA,,Media & Internet,2020-09-02,74,1.1
USA,,Transportation (non-freight),2020-09-02,57.999999999999993,1.1
USA,,Business Services,2020-09-02,96,1.1
USA,,Minerals & Mining,2020-09-02,96,1.1
USA,,Freight & Logistics Services,2020-09-02,101,1.1
USA,,Healthcare Services & Hospitals,2020-09-02,85,1.1
USA,,Holding Companies & Conglomerates,2020-09-02,123,1.1
USA,,Real Estate,2020-09-02,98,1.1
USA,,Hospitality,2020-09-02,89,1.1
,Europe,Manufacturing,2020-09-02,89,1.1
,Europe,Business Services,2020-09-02,155,1.1
,Europe,Freight & Logistics Services,2020-09-02,184,1.1
,Europe,Organizations,2020-09-02,86,1.1
,Europe,Software,2020-09-02,77,1.1
,Europe,Retail,2020-09-02,97,1.1
,Australia,Manufacturing,2020-09-02,78,1.1
,Australia,Minerals & Mining,2020-09-02,80,1.1
,Australia,Construction,2020-09-02,97,1.1
,Australia,Telecommunications,2020-09-02,119,1.1
,Australia,Software,2020-09-02,75,1.1
,North America,"Waste Treatment, Environmental Services & Recycling",2020-09-02,106,1.1
,North America,Healthcare Services & Hospitals,2020-09-02,85,1.1
,North America,Freight & Logistics Services,2020-09-02,103,1.1
,North America,Agriculture,2020-09-02,111.00000000000001,1.1
,North America,Construction,2020-09-02,106,1.1
,North America,Transportation (non-freight),2020-09-02,62,1.1
,North America,Holding Companies & Conglomerates,2020-09-02,106,1.1
,North America,Consumer Services,2020-09-02,87,1.1
,North America,Telecommunications,2020-09-02,106,1.1
,North America,Energy & Utilities,2020-09-02,96,1.1
,North America,Real Estate,2020-09-02,99,1.1
,North America,Retail,2020-09-02,98,1.1
,North America,Manufacturing,2020-09-02,103,1.1
,North America,Hospitality,2020-09-02,93,1.1
,North America,Minerals & Mining,2020-09-02,94,1.1
,North America,Insurance,2020-09-02,73,1.1
